model,tourType,variable,alternative,units,latentClass,value
modeChoice,Person,cost,ride_hail_transit,util/min,school,-0.044
modeChoice,Person,cost,ride_hail_transit,util/min,escort,-0.036
modeChoice,Person,cost,ride_hail_transit,util/min,shopping,-0.036
modeChoice,Person,cost,ride_hail_transit,util/min,eatout,-0.036
modeChoice,Person,cost,ride_hail_transit,util/min,othmaint,-0.036
modeChoice,Person,cost,ride_hail_transit,util/min,social,-0.036
modeChoice,Person,cost,ride_hail_transit,util/min,othdiscr,-0.036
modeChoice,Person,cost,ride_hail_transit,util/min,atwork,-0.038
modeChoice,Person,cost,walk,util/min,work,
modeChoice,Person,cost,walk,util/min,univ,
modeChoice,Person,cost,walk,util/min,school,
modeChoice,Person,cost,walk,util/min,escort,
modeChoice,Person,cost,walk,util/min,shopping,
modeChoice,Person,cost,walk,util/min,eatout,
modeChoice,Person,cost,walk,util/min,othmaint,
modeChoice,Person,cost,walk,util/min,social,
modeChoice,Person,cost,walk,util/min,othdiscr,
modeChoice,Person,cost,walk,util/min,atwork,
modeChoice,Person,cost,walk_transit,util/min,work,-0.026
modeChoice,Person,cost,walk_transit,util/min,univ,-0.044
modeChoice,Person,cost,walk_transit,util/min,school,-0.044
modeChoice,Person,cost,walk_transit,util/min,escort,-0.036
modeChoice,Person,cost,walk_transit,util/min,shopping,-0.036
modeChoice,Person,cost,walk_transit,util/min,eatout,-0.036
modeChoice,Person,cost,walk_transit,util/min,othmaint,-0.036
modeChoice,Person,cost,walk_transit,util/min,social,-0.036
modeChoice,Person,cost,walk_transit,util/min,othdiscr,-0.036
modeChoice,Person,cost,walk_transit,util/min,atwork,-0.038
modeChoice,Location,destZDI,bike,util,work,0.003
modeChoice,Location,destZDI,bike,util,univ,0.004
modeChoice,Location,destZDI,bike,util,school,0.004
modeChoice,Location,destZDI,bike,util,escort,0.004
modeChoice,Location,destZDI,bike,util,shopping,0.004
modeChoice,Location,destZDI,bike,util,eatout,0.004
modeChoice,Location,destZDI,bike,util,othmaint,0.004
modeChoice,Location,destZDI,bike,util,social,0.004
modeChoice,Location,destZDI,bike,util,othdiscr,0.004
modeChoice,Location,destZDI,bike,util,atwork,0.004
modeChoice,Location,destZDI,bike_transit,util,work,0.003
modeChoice,Location,destZDI,bike_transit,util,univ,0.004
modeChoice,Location,destZDI,bike_transit,util,school,0.004
modeChoice,Location,destZDI,bike_transit,util,escort,0.004
modeChoice,Location,destZDI,bike_transit,util,shopping,0.004
modeChoice,Location,destZDI,bike_transit,util,eatout,0.004
modeChoice,Location,destZDI,bike_transit,util,othmaint,0.004
modeChoice,Location,destZDI,bike_transit,util,social,0.004
modeChoice,Location,destZDI,bike_transit,util,othdiscr,0.004
modeChoice,Location,destZDI,bike_transit,util,atwork,0.004
modeChoice,Location,destZDI,car,util,work,
modeChoice,Location,destZDI,car,util,univ,
modeChoice,Location,destZDI,car,util,school,
modeChoice,Location,destZDI,car,util,escort,
modeChoice,Location,destZDI,car,util,shopping,
modeChoice,Location,destZDI,car,util,eatout,
modeChoice,Location,destZDI,car,util,othmaint,
modeChoice,Location,destZDI,car,util,social,
modeChoice,Location,destZDI,car,util,othdiscr,
modeChoice,Location,destZDI,car,util,atwork,
modeChoice,Location,destZDI,drive_transit,util,work,0.003
modeChoice,Location,destZDI,drive_transit,util,univ,0.004
modeChoice,Location,destZDI,drive_transit,util,school,0.004
modeChoice,Location,destZDI,drive_transit,util,escort,0.004
modeChoice,Location,destZDI,drive_transit,util,shopping,0.004
modeChoice,Location,destZDI,drive_transit,util,eatout,0.004
modeChoice,Location,destZDI,drive_transit,util,othmaint,0.004
modeChoice,Location,destZDI,drive_transit,util,social,0.004
modeChoice,Location,destZDI,drive_transit,util,othdiscr,0.004
modeChoice,Location,destZDI,drive_transit,util,atwork,0.004
modeChoice,Location,destZDI,hov2,util,work,
modeChoice,Location,destZDI,hov2,util,univ,
modeChoice,Location,destZDI,hov2,util,school,
modeChoice,Location,destZDI,hov2,util,escort,
modeChoice,Location,destZDI,hov2,util,shopping,
modeChoice,Location,destZDI,hov2,util,eatout,
modeChoice,Location,destZDI,hov2,util,othmaint,
modeChoice,Location,destZDI,hov2,util,social,
modeChoice,Location,destZDI,hov2,util,othdiscr,
modeChoice,Location,destZDI,hov2,util,atwork,
modeChoice,Location,destZDI,hov2_teleportation,util,work,
modeChoice,Location,destZDI,hov2_teleportation,util,univ,
modeChoice,Location,destZDI,hov2_teleportation,util,school,
modeChoice,Location,destZDI,hov2_teleportation,util,escort,
modeChoice,Location,destZDI,hov2_teleportation,util,shopping,
modeChoice,Location,destZDI,hov2_teleportation,util,eatout,
modeChoice,Location,destZDI,hov2_teleportation,util,othmaint,
modeChoice,Location,destZDI,hov2_teleportation,util,social,
modeChoice,Location,destZDI,hov2_teleportation,util,othdiscr,
modeChoice,Location,destZDI,hov2_teleportation,util,atwork,
modeChoice,Location,destZDI,hov3,util,work,
modeChoice,Location,destZDI,hov3,util,univ,
modeChoice,Location,destZDI,hov3,util,school,
modeChoice,Location,destZDI,hov3,util,escort,
modeChoice,Location,destZDI,hov3,util,shopping,
modeChoice,Location,destZDI,hov3,util,eatout,
modeChoice,Location,destZDI,hov3,util,othmaint,
modeChoice,Location,destZDI,hov3,util,social,
modeChoice,Location,destZDI,hov3,util,othdiscr,
modeChoice,Location,destZDI,hov3,util,atwork,
modeChoice,Location,destZDI,hov3_teleportation,util,work,
modeChoice,Location,destZDI,hov3_teleportation,util,univ,
modeChoice,Location,destZDI,hov3_teleportation,util,school,
modeChoice,Location,destZDI,hov3_teleportation,util,escort,
modeChoice,Location,destZDI,hov3_teleportation,util,shopping,
modeChoice,Location,destZDI,hov3_teleportation,util,eatout,
modeChoice,Location,destZDI,hov3_teleportation,util,othmaint,
modeChoice,Location,destZDI,hov3_teleportation,util,social,
modeChoice,Location,destZDI,hov3_teleportation,util,othdiscr,
modeChoice,Location,destZDI,hov3_teleportation,util,atwork,
modeChoice,Location,destZDI,ride_hail,util,work,
modeChoice,Location,destZDI,ride_hail,util,univ,
modeChoice,Location,destZDI,ride_hail,util,school,
modeChoice,Location,destZDI,ride_hail,util,escort,
modeChoice,Location,destZDI,ride_hail,util,shopping,
modeChoice,Location,destZDI,ride_hail,util,eatout,
modeChoice,Location,destZDI,ride_hail,util,othmaint,
modeChoice,Location,destZDI,ride_hail,util,social,
modeChoice,Location,destZDI,ride_hail,util,othdiscr,
modeChoice,Location,destZDI,ride_hail,util,atwork,
modeChoice,Location,destZDI,ride_hail_pooled,util,work,
modeChoice,Location,destZDI,ride_hail_pooled,util,univ,
modeChoice,Location,destZDI,ride_hail_pooled,util,school,
modeChoice,Location,destZDI,ride_hail_pooled,util,escort,
modeChoice,Location,destZDI,ride_hail_pooled,util,shopping,
modeChoice,Location,destZDI,ride_hail_pooled,util,eatout,
modeChoice,Location,destZDI,ride_hail_pooled,util,othmaint,
modeChoice,Location,destZDI,ride_hail_pooled,util,social,
modeChoice,Location,destZDI,ride_hail_pooled,util,othdiscr,
modeChoice,Location,destZDI,ride_hail_pooled,util,atwork,
modeChoice,Location,destZDI,ride_hail_transit,util,work,0.003
modeChoice,Location,destZDI,ride_hail_transit,util,univ,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,school,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,escort,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,shopping,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,eatout,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,othmaint,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,social,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,othdiscr,0.004
modeChoice,Location,destZDI,ride_hail_transit,util,atwork,0.004
modeChoice,Location,destZDI,walk,util,work,0.003
modeChoice,Location,destZDI,walk,util,univ,0.004
modeChoice,Location,destZDI,walk,util,school,0.004
modeChoice,Location,destZDI,walk,util,escort,0.004
modeChoice,Location,destZDI,walk,util,shopping,0.004
modeChoice,Location,destZDI,walk,util,eatout,0.004
modeChoice,Location,destZDI,walk,util,othmaint,0.004
modeChoice,Location,destZDI,walk,util,social,0.004
modeChoice,Location,destZDI,walk,util,othdiscr,0.004
modeChoice,Location,destZDI,walk,util,atwork,0.004
modeChoice,Location,destZDI,walk_transit,util,work,0.003
modeChoice,Location,destZDI,walk_transit,util,univ,0.004
modeChoice,Location,destZDI,walk_transit,util,school,0.004
modeChoice,Location,destZDI,walk_transit,util,escort,0.004
modeChoice,Location,destZDI,walk_transit,util,shopping,0.004
modeChoice,Location,destZDI,walk_transit,util,eatout,0.004
modeChoice,Location,destZDI,walk_transit,util,othmaint,0.004
modeChoice,Location,destZDI,walk_transit,util,social,0.004
modeChoice,Location,destZDI,walk_transit,util,othdiscr,0.004
modeChoice,Location,destZDI,walk_transit,util,atwork,0.004
modeChoice,Location,originZDI,bike,util,work,
modeChoice,Location,originZDI,bike,util,univ,
modeChoice,Location,originZDI,bike,util,school,
modeChoice,Location,originZDI,bike,util,escort,0.002
modeChoice,Location,originZDI,bike,util,shopping,0.011
modeChoice,Location,originZDI,bike,util,eatout,0.002
modeChoice,Location,originZDI,bike,util,othmaint,0.002
modeChoice,Location,originZDI,bike,util,social,0.002
modeChoice,Location,originZDI,bike,util,othdiscr,0.002
modeChoice,Location,originZDI,bike,util,atwork,0.002
modeChoice,Location,originZDI,bike_transit,util,work,
modeChoice,Location,originZDI,bike_transit,util,univ,
modeChoice,Location,originZDI,bike_transit,util,school,
modeChoice,Location,originZDI,bike_transit,util,escort,0.002
modeChoice,Location,originZDI,bike_transit,util,shopping,0.011
modeChoice,Location,originZDI,bike_transit,util,eatout,0.002
modeChoice,Location,originZDI,bike_transit,util,othmaint,0.002
modeChoice,Location,originZDI,bike_transit,util,social,0.002
modeChoice,Location,originZDI,bike_transit,util,othdiscr,0.002
modeChoice,Location,originZDI,bike_transit,util,atwork,0.002
modeChoice,Location,originZDI,car,util,work,
modeChoice,Location,originZDI,car,util,univ,
modeChoice,Location,originZDI,car,util,school,
modeChoice,Location,originZDI,car,util,escort,
modeChoice,Location,originZDI,car,util,shopping,
modeChoice,Location,originZDI,car,util,eatout,
modeChoice,Location,originZDI,car,util,othmaint,
modeChoice,Location,originZDI,car,util,social,
modeChoice,Location,originZDI,car,util,othdiscr,
modeChoice,Location,originZDI,car,util,atwork,
modeChoice,Location,originZDI,drive_transit,util,work,
modeChoice,Location,originZDI,drive_transit,util,univ,
modeChoice,Location,originZDI,drive_transit,util,school,
modeChoice,Location,originZDI,drive_transit,util,escort,
modeChoice,Location,originZDI,drive_transit,util,shopping,
modeChoice,Location,originZDI,drive_transit,util,eatout,
modeChoice,Location,originZDI,drive_transit,util,othmaint,
modeChoice,Location,originZDI,drive_transit,util,social,
modeChoice,Location,originZDI,drive_transit,util,othdiscr,
modeChoice,Location,originZDI,drive_transit,util,atwork,
modeChoice,Location,originZDI,hov2,util,work,
modeChoice,Location,originZDI,hov2,util,univ,
modeChoice,Location,originZDI,hov2,util,school,
modeChoice,Location,originZDI,hov2,util,escort,
modeChoice,Location,originZDI,hov2,util,shopping,
modeChoice,Location,originZDI,hov2,util,eatout,
modeChoice,Location,originZDI,hov2,util,othmaint,
modeChoice,Location,originZDI,hov2,util,social,
modeChoice,Location,originZDI,hov2,util,othdiscr,
modeChoice,Location,originZDI,hov2,util,atwork,
modeChoice,Location,originZDI,hov2_teleportation,util,work,
modeChoice,Location,originZDI,hov2_teleportation,util,univ,
modeChoice,Location,originZDI,hov2_teleportation,util,school,
modeChoice,Location,originZDI,hov2_teleportation,util,escort,
modeChoice,Location,originZDI,hov2_teleportation,util,shopping,
modeChoice,Location,originZDI,hov2_teleportation,util,eatout,
modeChoice,Location,originZDI,hov2_teleportation,util,othmaint,
modeChoice,Location,originZDI,hov2_teleportation,util,social,
modeChoice,Location,originZDI,hov2_teleportation,util,othdiscr,
modeChoice,Location,originZDI,hov2_teleportation,util,atwork,
modeChoice,Location,originZDI,hov3,util,work,
modeChoice,Location,originZDI,hov3,util,univ,
modeChoice,Location,originZDI,hov3,util,school,
modeChoice,Location,originZDI,hov3,util,escort,
modeChoice,Location,originZDI,hov3,util,shopping,
modeChoice,Location,originZDI,hov3,util,eatout,
modeChoice,Location,originZDI,hov3,util,othmaint,
modeChoice,Location,originZDI,hov3,util,social,
modeChoice,Location,originZDI,hov3,util,othdiscr,
modeChoice,Location,originZDI,hov3,util,atwork,
modeChoice,Location,originZDI,hov3_teleportation,util,work,
modeChoice,Location,originZDI,hov3_teleportation,util,univ,
modeChoice,Location,originZDI,hov3_teleportation,util,school,
modeChoice,Location,originZDI,hov3_teleportation,util,escort,
modeChoice,Location,originZDI,hov3_teleportation,util,shopping,
modeChoice,Location,originZDI,hov3_teleportation,util,eatout,
modeChoice,Location,originZDI,hov3_teleportation,util,othmaint,
modeChoice,Location,originZDI,hov3_teleportation,util,social,
modeChoice,Location,originZDI,hov3_teleportation,util,othdiscr,
modeChoice,Location,originZDI,hov3_teleportation,util,atwork,
modeChoice,Location,originZDI,ride_hail,util,work,
modeChoice,Location,originZDI,ride_hail,util,univ,
modeChoice,Location,originZDI,ride_hail,util,school,
modeChoice,Location,originZDI,ride_hail,util,escort,
modeChoice,Location,originZDI,ride_hail,util,shopping,
modeChoice,Location,originZDI,ride_hail,util,eatout,
modeChoice,Location,originZDI,ride_hail,util,othmaint,
modeChoice,Location,originZDI,ride_hail,util,social,
modeChoice,Location,originZDI,ride_hail,util,othdiscr,
modeChoice,Location,originZDI,ride_hail,util,atwork,
modeChoice,Location,originZDI,ride_hail_pooled,util,work,
modeChoice,Location,originZDI,ride_hail_pooled,util,univ,
modeChoice,Location,originZDI,ride_hail_pooled,util,school,
modeChoice,Location,originZDI,ride_hail_pooled,util,escort,
modeChoice,Location,originZDI,ride_hail_pooled,util,shopping,
modeChoice,Location,originZDI,ride_hail_pooled,util,eatout,
modeChoice,Location,originZDI,ride_hail_pooled,util,othmaint,
modeChoice,Location,originZDI,ride_hail_pooled,util,social,
modeChoice,Location,originZDI,ride_hail_pooled,util,othdiscr,
modeChoice,Location,originZDI,ride_hail_pooled,util,atwork,
modeChoice,Location,originZDI,ride_hail_transit,util,work,
modeChoice,Location,originZDI,ride_hail_transit,util,univ,
modeChoice,Location,originZDI,ride_hail_transit,util,school,
modeChoice,Location,originZDI,ride_hail_transit,util,escort,
modeChoice,Location,originZDI,ride_hail_transit,util,shopping,
modeChoice,Location,originZDI,ride_hail_transit,util,eatout,
modeChoice,Location,originZDI,ride_hail_transit,util,othmaint,
modeChoice,Location,originZDI,ride_hail_transit,util,social,
modeChoice,Location,originZDI,ride_hail_transit,util,othdiscr,
modeChoice,Location,originZDI,ride_hail_transit,util,atwork,
modeChoice,Location,originZDI,walk,util,work,
modeChoice,Location,originZDI,walk,util,univ,
modeChoice,Location,originZDI,walk,util,school,
modeChoice,Location,originZDI,walk,util,escort,0.002
modeChoice,Location,originZDI,walk,util,shopping,0.011
modeChoice,Location,originZDI,walk,util,eatout,0.002
modeChoice,Location,originZDI,walk,util,othmaint,0.002
modeChoice,Location,originZDI,walk,util,social,0.002
modeChoice,Location,originZDI,walk,util,othdiscr,0.002
modeChoice,Location,originZDI,walk,util,atwork,0.002
modeChoice,Location,originZDI,walk_transit,util,work,
modeChoice,Location,originZDI,walk_transit,util,univ,
modeChoice,Location,originZDI,walk_transit,util,school,
modeChoice,Location,originZDI,walk_transit,util,escort,0.002
modeChoice,Location,originZDI,walk_transit,util,shopping,0.011
modeChoice,Location,originZDI,walk_transit,util,eatout,0.002
modeChoice,Location,originZDI,walk_transit,util,othmaint,0.002
modeChoice,Location,originZDI,walk_transit,util,social,0.002
modeChoice,Location,originZDI,walk_transit,util,othdiscr,0.002
modeChoice,Location,originZDI,walk_transit,util,atwork,0.002
modeChoice,Person,age1619,bike,util,work,
modeChoice,Person,age1619,bike,util,univ,
modeChoice,Person,age1619,bike,util,school,
modeChoice,Person,age1619,bike,util,escort,
modeChoice,Person,age1619,bike,util,shopping,
modeChoice,Person,age1619,bike,util,eatout,
modeChoice,Person,age1619,bike,util,othmaint,
modeChoice,Person,age1619,bike,util,social,
modeChoice,Person,age1619,bike,util,othdiscr,
modeChoice,Person,age1619,bike,util,atwork,
modeChoice,Person,age1619,bike_transit,util,work,
modeChoice,Person,age1619,bike_transit,util,univ,
modeChoice,Person,age1619,bike_transit,util,school,
modeChoice,Person,age1619,bike_transit,util,escort,
modeChoice,Person,age1619,bike_transit,util,shopping,
modeChoice,Person,age1619,bike_transit,util,eatout,
modeChoice,Person,age1619,bike_transit,util,othmaint,
modeChoice,Person,age1619,bike_transit,util,social,
modeChoice,Person,age1619,bike_transit,util,othdiscr,
modeChoice,Person,age1619,bike_transit,util,atwork,
modeChoice,Person,age1619,car,util,work,
modeChoice,Person,age1619,car,util,univ,-1.381
modeChoice,Person,age1619,car,util,school,-1.381
modeChoice,Person,age1619,car,util,escort,
modeChoice,Person,age1619,car,util,shopping,
modeChoice,Person,age1619,car,util,eatout,
modeChoice,Person,age1619,car,util,othmaint,
modeChoice,Person,age1619,car,util,social,
modeChoice,Person,age1619,car,util,othdiscr,
modeChoice,Person,age1619,car,util,atwork,-0.172
modeChoice,Person,age1619,drive_transit,util,work,
modeChoice,Person,age1619,drive_transit,util,univ,
modeChoice,Person,age1619,drive_transit,util,school,
modeChoice,Person,age1619,drive_transit,util,escort,
modeChoice,Person,age1619,drive_transit,util,shopping,
modeChoice,Person,age1619,drive_transit,util,eatout,
modeChoice,Person,age1619,drive_transit,util,othmaint,
modeChoice,Person,age1619,drive_transit,util,social,
modeChoice,Person,age1619,drive_transit,util,othdiscr,
modeChoice,Person,age1619,drive_transit,util,atwork,
modeChoice,Person,age1619,hov2,util,work,
modeChoice,Person,age1619,hov2,util,univ,
modeChoice,Person,age1619,hov2,util,school,
modeChoice,Person,age1619,hov2,util,escort,
modeChoice,Person,age1619,hov2,util,shopping,
modeChoice,Person,age1619,hov2,util,eatout,
modeChoice,Person,age1619,hov2,util,othmaint,
modeChoice,Person,age1619,hov2,util,social,
modeChoice,Person,age1619,hov2,util,othdiscr,
modeChoice,Person,age1619,hov2,util,atwork,
modeChoice,Person,age1619,hov2_teleportation,util,work,
modeChoice,Person,age1619,hov2_teleportation,util,univ,
modeChoice,Person,age1619,hov2_teleportation,util,school,
modeChoice,Person,age1619,hov2_teleportation,util,escort,
modeChoice,Person,age1619,hov2_teleportation,util,shopping,
modeChoice,Person,age1619,hov2_teleportation,util,eatout,
modeChoice,Person,age1619,hov2_teleportation,util,othmaint,
modeChoice,Person,age1619,hov2_teleportation,util,social,
modeChoice,Person,age1619,hov2_teleportation,util,othdiscr,
modeChoice,Person,age1619,hov2_teleportation,util,atwork,
modeChoice,Person,age1619,hov3,util,work,
modeChoice,Person,age1619,hov3,util,univ,
modeChoice,Person,age1619,hov3,util,school,
modeChoice,Person,age1619,hov3,util,escort,
modeChoice,Person,age1619,hov3,util,shopping,
modeChoice,Person,age1619,hov3,util,eatout,
modeChoice,Person,age1619,hov3,util,othmaint,
modeChoice,Person,age1619,hov3,util,social,
modeChoice,Person,age1619,hov3,util,othdiscr,
modeChoice,Person,age1619,hov3,util,atwork,
modeChoice,Person,age1619,hov3_teleportation,util,work,
modeChoice,Person,age1619,hov3_teleportation,util,univ,
modeChoice,Person,age1619,hov3_teleportation,util,school,
modeChoice,Person,age1619,hov3_teleportation,util,escort,
modeChoice,Person,age1619,hov3_teleportation,util,shopping,
modeChoice,Person,age1619,hov3_teleportation,util,eatout,
modeChoice,Person,age1619,hov3_teleportation,util,othmaint,
modeChoice,Person,age1619,hov3_teleportation,util,social,
modeChoice,Person,age1619,hov3_teleportation,util,othdiscr,
modeChoice,Person,age1619,hov3_teleportation,util,atwork,
modeChoice,Person,age1619,ride_hail,util,work,
modeChoice,Person,age1619,ride_hail,util,univ,
modeChoice,Person,age1619,ride_hail,util,school,
modeChoice,Person,age1619,ride_hail,util,escort,
modeChoice,Person,age1619,ride_hail,util,shopping,
modeChoice,Person,age1619,ride_hail,util,eatout,
modeChoice,Person,age1619,ride_hail,util,othmaint,
modeChoice,Person,age1619,ride_hail,util,social,
modeChoice,Person,age1619,ride_hail,util,othdiscr,
modeChoice,Person,age1619,ride_hail,util,atwork,
modeChoice,Person,age1619,ride_hail_pooled,util,work,
modeChoice,Person,age1619,ride_hail_pooled,util,univ,
modeChoice,Person,age1619,ride_hail_pooled,util,school,
modeChoice,Person,age1619,ride_hail_pooled,util,escort,
modeChoice,Person,age1619,ride_hail_pooled,util,shopping,
modeChoice,Person,age1619,ride_hail_pooled,util,eatout,
modeChoice,Person,age1619,ride_hail_pooled,util,othmaint,
modeChoice,Person,age1619,ride_hail_pooled,util,social,
modeChoice,Person,age1619,ride_hail_pooled,util,othdiscr,
modeChoice,Person,age1619,ride_hail_pooled,util,atwork,
modeChoice,Person,age1619,ride_hail_transit,util,work,
modeChoice,Person,age1619,ride_hail_transit,util,univ,
modeChoice,Person,age1619,ride_hail_transit,util,school,
modeChoice,Person,age1619,ride_hail_transit,util,escort,
modeChoice,Person,age1619,ride_hail_transit,util,shopping,
modeChoice,Person,age1619,ride_hail_transit,util,eatout,
modeChoice,Person,age1619,ride_hail_transit,util,othmaint,
modeChoice,Person,age1619,ride_hail_transit,util,social,
modeChoice,Person,age1619,ride_hail_transit,util,othdiscr,
modeChoice,Person,age1619,ride_hail_transit,util,atwork,
modeChoice,Person,age1619,walk,util,work,
modeChoice,Person,age1619,walk,util,univ,
modeChoice,Person,age1619,walk,util,school,
modeChoice,Person,age1619,walk,util,escort,
modeChoice,Person,age1619,walk,util,shopping,
modeChoice,Person,age1619,walk,util,eatout,
modeChoice,Person,age1619,walk,util,othmaint,
modeChoice,Person,age1619,walk,util,social,
modeChoice,Person,age1619,walk,util,othdiscr,
modeChoice,Person,age1619,walk,util,atwork,
modeChoice,Person,age1619,walk_transit,util,work,
modeChoice,Person,age1619,walk_transit,util,univ,
modeChoice,Person,age1619,walk_transit,util,school,
modeChoice,Person,age1619,walk_transit,util,escort,
modeChoice,Person,age1619,walk_transit,util,shopping,
modeChoice,Person,age1619,walk_transit,util,eatout,
modeChoice,Person,age1619,walk_transit,util,othmaint,
modeChoice,Person,age1619,walk_transit,util,social,
modeChoice,Person,age1619,walk_transit,util,othdiscr,
modeChoice,Person,age1619,walk_transit,util,atwork,
modeChoice,Person,age010,bike,util,work,
modeChoice,Person,age010,bike,util,univ,
modeChoice,Person,age010,bike,util,school,
modeChoice,Person,age010,bike,util,escort,
modeChoice,Person,age010,bike,util,shopping,
modeChoice,Person,age010,bike,util,eatout,
modeChoice,Person,age010,bike,util,othmaint,
modeChoice,Person,age010,bike,util,social,
modeChoice,Person,age010,bike,util,othdiscr,
modeChoice,Person,age010,bike,util,atwork,
modeChoice,Person,age010,bike_transit,util,work,
modeChoice,Person,age010,bike_transit,util,univ,-1.555
modeChoice,Person,age010,bike_transit,util,school,-1.555
modeChoice,Person,age010,bike_transit,util,escort,
modeChoice,Person,age010,bike_transit,util,shopping,
modeChoice,Person,age010,bike_transit,util,eatout,
modeChoice,Person,age010,bike_transit,util,othmaint,
modeChoice,Person,age010,bike_transit,util,social,
modeChoice,Person,age010,bike_transit,util,othdiscr,
modeChoice,Person,age010,bike_transit,util,atwork,-0.038
modeChoice,Person,age010,car,util,work,
modeChoice,Person,age010,car,util,univ,
modeChoice,Person,age010,car,util,school,
modeChoice,Person,age010,car,util,escort,
modeChoice,Person,age010,car,util,shopping,
modeChoice,Person,age010,car,util,eatout,
modeChoice,Person,age010,car,util,othmaint,
modeChoice,Person,age010,car,util,social,
modeChoice,Person,age010,car,util,othdiscr,
modeChoice,Person,age010,car,util,atwork,
modeChoice,Person,age010,drive_transit,util,work,
modeChoice,Person,age010,drive_transit,util,univ,-1.555
modeChoice,Person,age010,drive_transit,util,school,-1.555
modeChoice,Person,age010,drive_transit,util,escort,
modeChoice,Person,age010,drive_transit,util,shopping,
modeChoice,Person,age010,drive_transit,util,eatout,
modeChoice,Person,age010,drive_transit,util,othmaint,
modeChoice,Person,age010,drive_transit,util,social,
modeChoice,Person,age010,drive_transit,util,othdiscr,
modeChoice,Person,age010,drive_transit,util,atwork,-0.038
modeChoice,Person,age010,hov2,util,work,
modeChoice,Person,age010,hov2,util,univ,
modeChoice,Person,age010,hov2,util,school,
modeChoice,Person,age010,hov2,util,escort,
modeChoice,Person,age010,hov2,util,shopping,
modeChoice,Person,age010,hov2,util,eatout,
modeChoice,Person,age010,hov2,util,othmaint,
modeChoice,Person,age010,hov2,util,social,
modeChoice,Person,age010,hov2,util,othdiscr,
modeChoice,Person,age010,hov2,util,atwork,
modeChoice,Person,age010,hov2_teleportation,util,work,
modeChoice,Person,age010,hov2_teleportation,util,univ,
modeChoice,Person,age010,hov2_teleportation,util,school,
modeChoice,Person,age010,hov2_teleportation,util,escort,
modeChoice,Person,age010,hov2_teleportation,util,shopping,
modeChoice,Person,age010,hov2_teleportation,util,eatout,
modeChoice,Person,age010,hov2_teleportation,util,othmaint,
modeChoice,Person,age010,hov2_teleportation,util,social,
modeChoice,Person,age010,hov2_teleportation,util,othdiscr,
modeChoice,Person,age010,hov2_teleportation,util,atwork,
modeChoice,Person,age010,hov3,util,work,
modeChoice,Person,age010,hov3,util,univ,
modeChoice,Person,age010,hov3,util,school,
modeChoice,Person,age010,hov3,util,escort,
modeChoice,Person,age010,hov3,util,shopping,
modeChoice,Person,age010,hov3,util,eatout,
modeChoice,Person,age010,hov3,util,othmaint,
modeChoice,Person,age010,hov3,util,social,
modeChoice,Person,age010,hov3,util,othdiscr,
modeChoice,Person,age010,hov3,util,atwork,
modeChoice,Person,age010,hov3_teleportation,util,work,
modeChoice,Person,age010,hov3_teleportation,util,univ,
modeChoice,Person,age010,hov3_teleportation,util,school,
modeChoice,Person,age010,hov3_teleportation,util,escort,
modeChoice,Person,age010,hov3_teleportation,util,shopping,
modeChoice,Person,age010,hov3_teleportation,util,eatout,
modeChoice,Person,age010,hov3_teleportation,util,othmaint,
modeChoice,Person,age010,hov3_teleportation,util,social,
modeChoice,Person,age010,hov3_teleportation,util,othdiscr,
modeChoice,Person,age010,hov3_teleportation,util,atwork,
modeChoice,Person,age010,ride_hail,util,work,
modeChoice,Person,age010,ride_hail,util,univ,
modeChoice,Person,age010,ride_hail,util,school,
modeChoice,Person,age010,ride_hail,util,escort,
modeChoice,Person,age010,ride_hail,util,shopping,
modeChoice,Person,age010,ride_hail,util,eatout,
modeChoice,Person,age010,ride_hail,util,othmaint,
modeChoice,Person,age010,ride_hail,util,social,
modeChoice,Person,age010,ride_hail,util,othdiscr,
modeChoice,Person,age010,ride_hail,util,atwork,
modeChoice,Person,age010,ride_hail_pooled,util,work,
modeChoice,Person,age010,ride_hail_pooled,util,univ,
modeChoice,Person,age010,ride_hail_pooled,util,school,
modeChoice,Person,age010,ride_hail_pooled,util,escort,
modeChoice,Person,age010,ride_hail_pooled,util,shopping,
modeChoice,Person,age010,ride_hail_pooled,util,eatout,
modeChoice,Person,age010,ride_hail_pooled,util,othmaint,
modeChoice,Person,age010,ride_hail_pooled,util,social,
modeChoice,Person,age010,ride_hail_pooled,util,othdiscr,
modeChoice,Person,age010,ride_hail_pooled,util,atwork,
modeChoice,Person,age010,ride_hail_transit,util,work,
modeChoice,Person,age010,ride_hail_transit,util,univ,-1.555
modeChoice,Person,age010,ride_hail_transit,util,school,-1.555
modeChoice,Person,age010,ride_hail_transit,util,escort,
modeChoice,Person,age010,ride_hail_transit,util,shopping,
modeChoice,Person,age010,ride_hail_transit,util,eatout,
modeChoice,Person,age010,ride_hail_transit,util,othmaint,
modeChoice,Person,age010,ride_hail_transit,util,social,
