personId,householdId,age,sex,isFemale,valueOfTime,TAZ,income,hhsize,auto_ownership,num_workers,locationX,locationY,autoWorkRatio
223626,72790,51,2,TRUE,18.67890860312795,566,33358.8136,2,1,2,425514.7012535946,4522687.700040881,auto_deficient
223627,72790,46,2,TRUE,18.67890860312795,566,33358.8136,2,1,2,425514.7012535946,4522687.700040881,auto_deficient
292287,96611,48,2,TRUE,20.1888418994683,653,157476.321,3,2,2,420103.3021660455,4515380.069735711,auto_sufficient
292288,96611,49,1,FALSE,20.1888418994683,653,157476.321,3,2,2,420103.3021660455,4515380.069735711,auto_sufficient
292289,96611,14,1,FALSE,13.465957546945358,653,157476.321,3,2,2,420103.3021660455,4515380.069735711,auto_sufficient
306436,100516,52,1,FALSE,4.753549410869945,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306437,100516,50,2,TRUE,4.753549410869945,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306438,100516,19,1,FALSE,4.753549410869945,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306439,100516,17,2,TRUE,3.170617457050253,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306440,100516,16,2,TRUE,3.170617457050253,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306441,100516,52,2,TRUE,4.753549410869945,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306442,100516,48,1,FALSE,4.753549410869945,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306443,100516,23,1,FALSE,4.753549410869945,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
306444,100516,11,2,TRUE,3.170617457050253,665,61549.5686,9,4,3,421809.3919372241,4514700.229750279,auto_sufficient
310721,101860,65,1,FALSE,7.284678814718547,669,110826.3144,3,3,1,422769.3131616275,4514253.389867524,auto_sufficient
310722,101860,44,1,FALSE,7.284678814718547,669,110826.3144,3,3,1,422769.3131616275,4514253.389867524,auto_sufficient
310723,101860,48,1,FALSE,7.284678814718547,669,110826.3144,3,3,1,422769.3131616275,4514253.389867524,auto_sufficient
323303,105554,71,2,TRUE,1.4632528299119048,689,9531.0896,2,0,0,421057.4893543666,4512706.099686268,no_auto
323304,105554,9,1,FALSE,0.9759896375512406,689,9531.0896,2,0,0,421057.4893543666,4512706.099686268,no_auto
328314,106984,47,1,FALSE,20.583141047078534,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
328315,106984,38,2,TRUE,20.583141047078534,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
328316,106984,15,1,FALSE,13.728955078401386,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
328317,106984,9,1,FALSE,13.728955078401386,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
328318,106984,3,1,FALSE,13.728955078401386,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
328319,106984,1,2,TRUE,13.728955078401386,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
328320,106984,20,2,TRUE,20.583141047078534,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
328321,106984,18,1,FALSE,20.583141047078534,632,63195.268,8,4,2,411461.35963074205,4504777.660429561,auto_sufficient
389290,131379,68,2,TRUE,7.198867643878011,983,-8,1,1,0,427782.7570045199,4512426.339689797,auto_sufficient
406251,141336,67,2,TRUE,1.6168940605121669,912,66490.0022,2,0,0,425300.1037222824,4512216.479643718,no_auto
406252,141336,68,1,FALSE,1.6168940605121669,912,66490.0022,2,0,0,425300.1037222824,4512216.479643718,no_auto
411624,144301,57,2,TRUE,19.238581564652456,1017,138532.893,3,0,3,424493.07012497634,4509670.6500324765,no_auto
411625,144301,55,1,FALSE,19.238581564652456,1017,138532.893,3,0,3,424493.07012497634,4509670.6500324765,no_auto
411626,144301,23,2,TRUE,19.238581564652456,1017,138532.893,3,0,3,424493.07012497634,4509670.6500324765,no_auto
419054,147574,47,1,FALSE,6.712578933406107,1021,-8,1,1,0,425588.33179529314,4510163.860414238,auto_sufficient
419250,147678,92,1,FALSE,7.50484201236784,1021,-8,1,1,0,425770.7298981701,4510427.190333149,auto_sufficient
421365,148598,28,2,TRUE,8.563066757063593,1022,48537.072,2,2,2,426258.1706355508,4509883.840222113,auto_sufficient
421366,148598,33,1,FALSE,8.563066757063593,1022,48537.072,2,2,2,426258.1706355508,4509883.840222113,auto_sufficient
429859,153011,38,2,TRUE,3.133402617113681,1023,700.90086,2,0,1,426552.3298934682,4510229.259728013,no_auto
429860,153011,7,2,TRUE,2.089979545614826,1023,700.90086,2,0,1,426552.3298934682,4510229.259728013,no_auto
464656,167334,29,1,FALSE,3.1117587006037684,1054,21949.095,2,0,2,431527.3507664342,4507764.56996782,no_auto
464657,167334,28,2,TRUE,3.1117587006037684,1054,21949.095,2,0,2,431527.3507664342,4507764.56996782,no_auto
469483,169834,33,1,FALSE,1.6029369696566158,888,-8,1,1,0,424026.2098886679,4512465.260460887,auto_sufficient
589844,205274,36,2,TRUE,7.612474188406339,1086,-8,1,1,0,424761.5581965259,4507186.49050024,auto_sufficient
622473,217758,39,1,FALSE,2.1453547449406933,775,104850.18741,4,0,1,421604.442439546,4504821.120205845,no_auto
622474,217758,36,2,TRUE,2.1453547449406933,775,104850.18741,4,0,1,421604.442439546,4504821.120205845,no_auto
622475,217758,10,1,FALSE,1.4309516148754426,775,104850.18741,4,0,1,421604.442439546,4504821.120205845,no_auto
622476,217758,0,1,FALSE,1.4309516148754426,775,104850.18741,4,0,1,421604.442439546,4504821.120205845,no_auto
625634,218844,32,1,FALSE,1.4288024774887464,798,-8,1,1,0,420522.7291009791,4502344.889461621,auto_sufficient
642734,226021,40,2,TRUE,2.4867471868153848,802,10451.95,4,0,1,422642.621253592,4502750.159656116,no_auto
642735,226021,9,2,TRUE,1.6586603736058618,802,10451.95,4,0,1,422642.621253592,4502750.159656116,no_auto
642736,226021,6,1,FALSE,1.6586603736058618,802,10451.95,4,0,1,422642.621253592,4502750.159656116,no_auto
642737,226021,4,1,FALSE,1.6586603736058618,802,10451.95,4,0,1,422642.621253592,4502750.159656116,no_auto
720717,255788,49,1,FALSE,3.4991570678662947,1190,-8,1,1,0,428632.15963882406,4503513.930223003,auto_sufficient
738222,262479,82,2,TRUE,8.077496475946429,1215,13380.341,2,0,0,429480.03986241744,4500866.6600567605,no_auto
738223,262479,50,1,FALSE,8.077496475946429,1215,13380.341,2,0,0,429480.03986241744,4500866.6600567605,no_auto
764587,273070,51,2,TRUE,5.247130674479262,1174,69166.0704,3,2,2,427521.03919596213,4505241.269522941,auto_sufficient
764588,273070,45,1,FALSE,5.247130674479262,1174,69166.0704,3,2,2,427521.03919596213,4505241.269522941,auto_sufficient
764589,273070,14,2,TRUE,3.499836159877668,1174,69166.0704,3,2,2,427521.03919596213,4505241.269522941,auto_sufficient
778475,279867,27,2,TRUE,50,1113,38331.556,4,0,1,426302.05837646074,4502407.039792168,no_auto
778476,279867,8,2,TRUE,33.35,1113,38331.556,4,0,1,426302.05837646074,4502407.039792168,no_auto
778477,279867,27,1,FALSE,50,1113,38331.556,4,0,1,426302.05837646074,4502407.039792168,no_auto
778478,279867,41,1,FALSE,50,1113,38331.556,4,0,1,426302.05837646074,4502407.039792168,no_auto
802526,290309,69,1,FALSE,1.781155095199906,1076,-8,1,1,0,428963.0072466607,4508322.130196461,auto_sufficient
833696,299067,56,1,FALSE,4.800070520646928,1269,-8,1,1,0,414482.85803563416,4498755.890544987,auto_sufficient
833848,299107,33,2,TRUE,2.2564576201474464,1269,5055.945,3,0,1,414400.97396594135,4498532.700000333,no_auto
833849,299107,10,2,TRUE,1.505057232638347,1269,5055.945,3,0,1,414400.97396594135,4498532.700000333,no_auto
833850,299107,33,2,TRUE,2.2564576201474464,1269,5055.945,3,0,1,414400.97396594135,4498532.700000333,no_auto
835923,299707,31,2,TRUE,23.723648338378812,1270,18813.51,4,1,1,413615.84951788007,4497791.860190155,auto_sufficient
835924,299707,32,1,FALSE,23.723648338378812,1270,18813.51,4,1,1,413615.84951788007,4497791.860190155,auto_sufficient
835925,299707,8,2,TRUE,15.823673441698668,1270,18813.51,4,1,1,413615.84951788007,4497791.860190155,auto_sufficient
835926,299707,0,2,TRUE,15.823673441698668,1270,18813.51,4,1,1,413615.84951788007,4497791.860190155,auto_sufficient
836688,299955,40,1,FALSE,39.51133466841352,1270,104707.6351,4,2,2,413935.42986967415,4498125.220124055,auto_sufficient
836689,299955,34,2,TRUE,39.51133466841352,1270,104707.6351,4,2,2,413935.42986967415,4498125.220124055,auto_sufficient
836690,299955,8,2,TRUE,26.35406022383182,1270,104707.6351,4,2,2,413935.42986967415,4498125.220124055,auto_sufficient
836691,299955,4,2,TRUE,26.35406022383182,1270,104707.6351,4,2,2,413935.42986967415,4498125.220124055,auto_sufficient
841372,301363,69,2,TRUE,4.136203730795186,1277,80910.6628,7,1,1,417031.031425559,4498942.820382457,auto_sufficient
841373,301363,75,1,FALSE,4.136203730795186,1277,80910.6628,7,1,1,417031.031425559,4498942.820382457,auto_sufficient
841374,301363,38,2,TRUE,4.136203730795186,1277,80910.6628,7,1,1,417031.031425559,4498942.820382457,auto_sufficient
841375,301363,27,2,TRUE,4.136203730795186,1277,80910.6628,7,1,1,417031.031425559,4498942.820382457,auto_sufficient
841376,301363,26,1,FALSE,4.136203730795186,1277,80910.6628,7,1,1,417031.031425559,4498942.820382457,auto_sufficient
841377,301363,20,1,FALSE,4.136203730795186,1277,80910.6628,7,1,1,417031.031425559,4498942.820382457,auto_sufficient
841378,301363,15,1,FALSE,2.7588478884403895,1277,80910.6628,7,1,1,417031.031425559,4498942.820382457,auto_sufficient
842067,301571,55,2,TRUE,2.190254350668843,1277,77194.275,3,3,2,417059.6758657753,4498885.119777824,auto_sufficient
842068,301571,19,2,TRUE,2.190254350668843,1277,77194.275,3,3,2,417059.6758657753,4498885.119777824,auto_sufficient
842069,301571,46,1,FALSE,2.190254350668843,1277,77194.275,3,3,2,417059.6758657753,4498885.119777824,auto_sufficient
849201,303696,68,2,TRUE,1.4814575841187236,1280,4348.1127,2,2,0,418306.8301477003,4498732.910242932,auto_sufficient
849202,303696,70,1,FALSE,1.4814575841187236,1280,4348.1127,2,2,0,418306.8301477003,4498732.910242932,auto_sufficient
867977,309235,49,2,TRUE,8.97869783301658,1287,12351.084,2,2,1,420819.7236790765,4498858.360377396,auto_sufficient
867978,309235,49,1,FALSE,8.97869783301658,1287,12351.084,2,2,1,420819.7236790765,4498858.360377396,auto_sufficient
881475,313738,78,2,TRUE,4.196723103086763,1321,-8,1,1,0,420623.1528365873,4494385.469580388,auto_sufficient
911319,323423,42,2,TRUE,14.031660432864529,1374,101418.2305,6,4,2,420575.0830956094,4489335.419571722,auto_sufficient
911320,323423,40,1,FALSE,14.031660432864529,1374,101418.2305,6,4,2,420575.0830956094,4489335.419571722,auto_sufficient
911321,323423,16,2,TRUE,9.359117508720642,1374,101418.2305,6,4,2,420575.0830956094,4489335.419571722,auto_sufficient
911322,323423,11,2,TRUE,9.359117508720642,1374,101418.2305,6,4,2,420575.0830956094,4489335.419571722,auto_sufficient
911323,323423,9,2,TRUE,9.359117508720642,1374,101418.2305,6,4,2,420575.0830956094,4489335.419571722,auto_sufficient
911324,323423,6,1,FALSE,9.359117508720642,1374,101418.2305,6,4,2,420575.0830956094,4489335.419571722,auto_sufficient
914865,324585,26,1,FALSE,19.99315221465822,1356,36319.4082,3,1,2,421620.9958933882,4492518.379908516,auto_deficient
914866,324585,26,2,TRUE,19.99315221465822,1356,36319.4082,3,1,2,421620.9958933882,4492518.379908516,auto_deficient
914867,324585,0,1,FALSE,13.335432527177034,1356,36319.4082,3,1,2,421620.9958933882,4492518.379908516,auto_deficient
932764,329411,48,1,FALSE,1.976088924668619,1400,426827.056,4,4,3,418185.68815927254,4484314.169836595,auto_sufficient
932765,329411,48,2,TRUE,1.976088924668619,1400,426827.056,4,4,3,418185.68815927254,4484314.169836595,auto_sufficient
932766,329411,23,1,FALSE,1.976088924668619,1400,426827.056,4,4,3,418185.68815927254,4484314.169836595,auto_sufficient
932767,329411,23,1,FALSE,1.976088924668619,1400,426827.056,4,4,3,418185.68815927254,4484314.169836595,auto_sufficient
976283,344622,29,1,FALSE,29.01398763088772,1457,121342.68,2,0,2,430765.0921455497,4497108.469953625,no_auto
976284,344622,27,2,TRUE,29.01398763088772,1457,121342.68,2,0,2,430765.0921455497,4497108.469953625,no_auto
993991,351498,72,1,FALSE,2.649870426973989,1435,14561.1216,2,2,0,426101.3441417164,4497216.639599148,auto_sufficient
993992,351498,75,2,TRUE,2.649870426973989,1435,14561.1216,2,2,0,426101.3441417164,4497216.639599148,auto_sufficient
1018657,360272,29,2,TRUE,13.53353395684546,1476,44211.7485,3,0,2,427420.13052104955,4495679.809901589,no_auto
1018658,360272,29,1,FALSE,13.53353395684546,1476,44211.7485,3,0,2,427420.13052104955,4495679.809901589,no_auto
1018659,360272,5,2,TRUE,9.026867149215922,1476,44211.7485,3,0,2,427420.13052104955,4495679.809901589,no_auto
1019967,360680,26,2,TRUE,7.300522495736695,1476,35391.615,2,0,2,427438.3023502333,4494979.739564422,no_auto
1019968,360680,29,1,FALSE,7.300522495736695,1476,35391.615,2,0,2,427438.3023502333,4494979.739564422,no_auto
1026784,363091,43,2,TRUE,4.1058861363278405,1492,511881.6708,4,4,3,426942.4486761073,4492996.949655643,auto_sufficient
1026785,363091,48,1,FALSE,4.1058861363278405,1492,511881.6708,4,4,3,426942.4486761073,4492996.949655643,auto_sufficient
1026786,363091,18,2,TRUE,4.1058861363278405,1492,511881.6708,4,4,3,426942.4486761073,4492996.949655643,auto_sufficient
1026787,363091,9,1,FALSE,2.7386260529306696,1492,511881.6708,4,4,3,426942.4486761073,4492996.949655643,auto_sufficient
1028788,363853,64,2,TRUE,4.826199437411037,1483,-8,1,1,0,429827.8804873047,4495186.009780313,auto_sufficient
1039257,367497,79,1,FALSE,1.5827598782214918,1486,74868.9555,2,2,0,424706.7318528452,4494150.909432739,auto_sufficient
1039258,367497,77,2,TRUE,1.5827598782214918,1486,74868.9555,2,2,0,424706.7318528452,4494150.909432739,auto_sufficient
1058331,373615,38,1,FALSE,5.68676743849296,1515,462113.373,4,3,2,429726.0128723108,4491602.199981783,auto_sufficient
1058332,373615,38,2,TRUE,5.68676743849296,1515,462113.373,4,3,2,429726.0128723108,4491602.199981783,auto_sufficient
1058333,373615,6,1,FALSE,3.793073881474805,1515,462113.373,4,3,2,429726.0128723108,4491602.199981783,auto_sufficient
1058334,373615,13,2,TRUE,3.793073881474805,1515,462113.373,4,3,2,429726.0128723108,4491602.199981783,auto_sufficient
1105735,387905,61,1,FALSE,7.888325471160382,1564,41170.28,4,3,2,428809.2419345075,4484708.289767494,auto_sufficient
1105736,387905,33,1,FALSE,7.888325471160382,1564,41170.28,4,3,2,428809.2419345075,4484708.289767494,auto_sufficient
1105737,387905,2,1,FALSE,5.261513089263975,1564,41170.28,4,3,2,428809.2419345075,4484708.289767494,auto_sufficient
1105738,387905,25,2,TRUE,7.888325471160382,1564,41170.28,4,3,2,428809.2419345075,4484708.289767494,auto_sufficient
1120925,392431,27,2,TRUE,2.6569883246107917,1667,40762.605,4,0,2,428084.6331212568,4471880.790318738,no_auto
1120926,392431,27,1,FALSE,2.6569883246107917,1667,40762.605,4,0,2,428084.6331212568,4471880.790318738,no_auto
1120927,392431,2,1,FALSE,1.772211212515398,1667,40762.605,4,0,2,428084.6331212568,4471880.790318738,no_auto
1120928,392431,0,1,FALSE,1.772211212515398,1667,40762.605,4,0,2,428084.6331212568,4471880.790318738,no_auto
1135364,397279,45,1,FALSE,1.6734867226253352,2355,2022.378,4,0,1,437280.8764122129,4431666.580056965,no_auto
1135365,397279,44,2,TRUE,1.6734867226253352,2355,2022.378,4,0,1,437280.8764122129,4431666.580056965,no_auto
1135366,397279,17,1,FALSE,1.1162156439910986,2355,2022.378,4,0,1,437280.8764122129,4431666.580056965,no_auto
1135367,397279,15,1,FALSE,1.1162156439910986,2355,2022.378,4,0,1,437280.8764122129,4431666.580056965,no_auto
1152190,401887,43,1,FALSE,6.926617670838332,2190,-8,1,1,0,444813.88886949705,4446215.129481223,auto_sufficient
1157581,403809,47,1,FALSE,1.09097882269593,2267,96338.4552,5,3,3,433706.8225857254,4432076.650361834,auto_sufficient
1157582,403809,23,1,FALSE,1.09097882269593,2267,96338.4552,5,3,3,433706.8225857254,4432076.650361834,auto_sufficient
1157583,403809,22,2,TRUE,1.09097882269593,2267,96338.4552,5,3,3,433706.8225857254,4432076.650361834,auto_sufficient
1157584,403809,21,1,FALSE,1.09097882269593,2267,96338.4552,5,3,3,433706.8225857254,4432076.650361834,auto_sufficient
1157585,403809,19,1,FALSE,1.09097882269593,2267,96338.4552,5,3,3,433706.8225857254,4432076.650361834,auto_sufficient
1170572,407733,74,2,TRUE,1.742534148006213,1792,-8,1,1,0,433605.1386772569,4470504.86023641,auto_sufficient
1174414,409078,24,1,FALSE,1.96065252718791,1687,35954.708,2,3,2,430252.5518307197,4472530.320493223,auto_sufficient
1174415,409078,21,2,TRUE,1.96065252718791,1687,35954.708,2,3,2,430252.5518307197,4472530.320493223,auto_sufficient
1190165,413668,44,1,FALSE,4.108579722416573,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1190166,413668,40,2,TRUE,4.108579722416573,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1190167,413668,17,2,TRUE,2.7404226748518545,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1190168,413668,15,1,FALSE,2.7404226748518545,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1190169,413668,12,2,TRUE,2.7404226748518545,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1190170,413668,8,2,TRUE,2.7404226748518545,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1190171,413668,4,2,TRUE,2.7404226748518545,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1190172,413668,1,1,FALSE,2.7404226748518545,1825,92633.13,8,3,1,438294.8914478138,4468685.849615597,auto_sufficient
1196263,414951,75,2,TRUE,9.186245703042935,1829,29425.5999,2,2,0,437587.8307591101,4467619.749504318,auto_sufficient
1196264,414951,79,1,FALSE,9.186245703042935,1829,29425.5999,2,2,0,437587.8307591101,4467619.749504318,auto_sufficient
1273181,437012,65,1,FALSE,19.354915848454944,1911,30335.67,2,1,0,440511.882631571,4458691.660232981,auto_sufficient
1273182,437012,54,2,TRUE,19.354915848454944,1911,30335.67,2,1,0,440511.882631571,4458691.660232981,auto_sufficient
1277586,438288,68,1,FALSE,2.0036218364977687,1902,124900.8025,3,3,1,438791.06212335697,4460352.239455402,auto_sufficient
1277587,438288,65,2,TRUE,2.0036218364977687,1902,124900.8025,3,3,1,438791.06212335697,4460352.239455402,auto_sufficient
1277588,438288,35,2,TRUE,2.0036218364977687,1902,124900.8025,3,3,1,438791.06212335697,4460352.239455402,auto_sufficient
1296640,444130,68,1,FALSE,2.590464529961043,1933,74383.9384,2,3,0,442099.84162429615,4457004.809998883,auto_sufficient
1296641,444130,68,2,TRUE,2.590464529961043,1933,74383.9384,2,3,0,442099.84162429615,4457004.809998883,auto_sufficient
1305688,447045,35,2,TRUE,7.016985037788241,1770,6793.7675,7,2,1,433291.6067484742,4471590.520068052,auto_sufficient
1305689,447045,11,2,TRUE,4.680329020204757,1770,6793.7675,7,2,1,433291.6067484742,4471590.520068052,auto_sufficient
1305690,447045,7,1,FALSE,4.680329020204757,1770,6793.7675,7,2,1,433291.6067484742,4471590.520068052,auto_sufficient
1305691,447045,21,2,TRUE,7.016985037788241,1770,6793.7675,7,2,1,433291.6067484742,4471590.520068052,auto_sufficient
1305692,447045,25,2,TRUE,7.016985037788241,1770,6793.7675,7,2,1,433291.6067484742,4471590.520068052,auto_sufficient
1305693,447045,21,2,TRUE,7.016985037788241,1770,6793.7675,7,2,1,433291.6067484742,4471590.520068052,auto_sufficient
1305694,447045,19,2,TRUE,7.016985037788241,1770,6793.7675,7,2,1,433291.6067484742,4471590.520068052,auto_sufficient
1318146,450618,25,1,FALSE,6.853822031347612,1946,8089.512,3,2,1,445148.96264223434,4459939.33046437,auto_sufficient
1318147,450618,29,2,TRUE,6.853822031347612,1946,8089.512,3,2,1,445148.96264223434,4459939.33046437,auto_sufficient
1318148,450618,1,2,TRUE,4.5714992949088575,1946,8089.512,3,2,1,445148.96264223434,4459939.33046437,auto_sufficient
1327709,453422,23,1,FALSE,1.7375324760744062,1954,8361.56,2,1,1,443642.00324084953,4457153.369557557,auto_sufficient
1327710,453422,23,2,TRUE,1.7375324760744062,1954,8361.56,2,1,1,443642.00324084953,4457153.369557557,auto_sufficient
1387105,472763,24,2,TRUE,3.9751563369431215,2029,33965.481,3,2,1,443678.0009180028,4453654.550117195,auto_sufficient
1387106,472763,27,1,FALSE,3.9751563369431215,2029,33965.481,3,2,1,443678.0009180028,4453654.550117195,auto_sufficient
1387107,472763,1,1,FALSE,2.6514292767410623,2029,33965.481,3,2,1,443678.0009180028,4453654.550117195,auto_sufficient
1430230,486711,45,2,TRUE,7.353032650333234,2080,52677.828,4,4,3,449847.2768664368,4445820.169525032,auto_sufficient
1430231,486711,20,1,FALSE,7.353032650333234,2080,52677.828,4,4,3,449847.2768664368,4445820.169525032,auto_sufficient
1430232,486711,16,1,FALSE,4.904472777772267,2080,52677.828,4,4,3,449847.2768664368,4445820.169525032,auto_sufficient
1430233,486711,24,1,FALSE,7.353032650333234,2080,52677.828,4,4,3,449847.2768664368,4445820.169525032,auto_sufficient
1451069,493370,40,2,TRUE,6.543713218355449,1741,23672.911,4,2,1,433649.2337135328,4478465.489803706,auto_sufficient
1451070,493370,19,2,TRUE,6.543713218355449,1741,23672.911,4,2,1,433649.2337135328,4478465.489803706,auto_sufficient
1451071,493370,56,1,FALSE,6.543713218355449,1741,23672.911,4,2,1,433649.2337135328,4478465.489803706,auto_sufficient
1451072,493370,20,1,FALSE,6.543713218355449,1741,23672.911,4,2,1,433649.2337135328,4478465.489803706,auto_sufficient
1465088,497578,22,2,TRUE,22.375570030719928,1738,30568.9329,2,2,2,433973.6102329048,4479898.990034996,auto_sufficient
1465089,497578,22,1,FALSE,22.375570030719928,1738,30568.9329,2,2,2,433973.6102329048,4479898.990034996,auto_sufficient
1479194,502035,51,1,FALSE,2.8082558426029123,1702,40141.023,2,3,2,428737.0064896709,4475834.280443861,auto_sufficient
1479195,502035,50,2,TRUE,2.8082558426029123,1702,40141.023,2,3,2,428737.0064896709,4475834.280443861,auto_sufficient
1494718,506418,34,2,TRUE,1.0203357026828177,1774,16305.042,5,1,1,435820.46685489186,4474287.569491591,auto_sufficient
1494719,506418,36,1,FALSE,1.0203357026828177,1774,16305.042,5,1,1,435820.46685489186,4474287.569491591,auto_sufficient
1494720,506418,11,1,FALSE,0.6805639136894392,1774,16305.042,5,1,1,435820.46685489186,4474287.569491591,auto_sufficient
1494721,506418,7,1,FALSE,0.6805639136894392,1774,16305.042,5,1,1,435820.46685489186,4474287.569491591,auto_sufficient
1494722,506418,5,2,TRUE,0.6805639136894392,1774,16305.042,5,1,1,435820.46685489186,4474287.569491591,auto_sufficient
1502050,508493,60,1,FALSE,19.59706748527732,2113,-8,1,0,0,451879.0598901607,4442419.900009124,no_auto
1535057,518500,81,1,FALSE,10.345801801633892,200,83119.7358,2,2,0,420479.9429709489,4567362.200143859,auto_sufficient
1535058,518500,74,2,TRUE,10.345801801633892,200,83119.7358,2,2,0,420479.9429709489,4567362.200143859,auto_sufficient
1535906,518827,65,2,TRUE,7.71111244804248,201,108895.3906,2,2,1,421162.6398810395,4568036.3804827435,auto_sufficient
1535907,518827,65,1,FALSE,7.71111244804248,201,108895.3906,2,2,1,421162.6398810395,4568036.3804827435,auto_sufficient
1551987,524647,48,1,FALSE,1.906386107680299,261,-8,1,1,0,416422.4492230539,4564038.85977491,auto_sufficient
1566331,528788,42,2,TRUE,25.100741929913827,165,124900.8025,5,4,3,417285.26285416767,4574970.7403961215,auto_sufficient
1566332,528788,45,1,FALSE,25.100741929913827,165,124900.8025,5,4,3,417285.26285416767,4574970.7403961215,auto_sufficient
1566333,528788,18,2,TRUE,25.100741929913827,165,124900.8025,5,4,3,417285.26285416767,4574970.7403961215,auto_sufficient
1566334,528788,16,2,TRUE,16.742194867252522,165,124900.8025,5,4,3,417285.26285416767,4574970.7403961215,auto_sufficient
1566335,528788,14,1,FALSE,16.742194867252522,165,124900.8025,5,4,3,417285.26285416767,4574970.7403961215,auto_sufficient
1583495,534211,51,1,FALSE,8.205019183075537,232,18836.432357,2,2,0,409469.99151134095,4558106.180303124,auto_sufficient
1583496,534211,49,2,TRUE,8.205019183075537,232,18836.432357,2,2,0,409469.99151134095,4558106.180303124,auto_sufficient
1614911,545578,79,2,TRUE,12.962619184884502,202,-8,1,1,0,419183.268155207,4566968.9397131605,auto_sufficient
1618669,547151,48,2,TRUE,6.003349917628013,258,118409.7665,2,0,1,420509.9082842721,4565611.559511406,no_auto
1618670,547151,13,2,TRUE,4.0042343950578845,258,118409.7665,2,0,1,420509.9082842721,4565611.559511406,no_auto
1687057,574947,61,1,FALSE,5.1720023803624855,342,88516.102,2,1,2,419591.8991038771,4559389.730394651,auto_deficient
1687058,574947,56,2,TRUE,5.1720023803624855,342,88516.102,2,1,2,419591.8991038771,4559389.730394651,auto_deficient
1700732,579811,32,2,TRUE,2.1740529443939587,364,66303.232,4,2,2,422024.8319776369,4555988.120029142,auto_sufficient
1700733,579811,34,2,TRUE,2.1740529443939587,364,66303.232,4,2,2,422024.8319776369,4555988.120029142,auto_sufficient
1700734,579811,11,1,FALSE,1.4500933139107706,364,66303.232,4,2,2,422024.8319776369,4555988.120029142,auto_sufficient
1700735,579811,7,2,TRUE,1.4500933139107706,364,66303.232,4,2,2,422024.8319776369,4555988.120029142,auto_sufficient
67923,19338,51,2,TRUE,6.169361750856703,375,209968.428,5,3,3,412243.5093870715,4554234.030290112,auto_sufficient
67924,19338,53,1,FALSE,6.169361750856703,375,209968.428,5,3,3,412243.5093870715,4554234.030290112,auto_sufficient
67925,19338,22,2,TRUE,6.169361750856703,375,209968.428,5,3,3,412243.5093870715,4554234.030290112,auto_sufficient
67926,19338,19,1,FALSE,6.169361750856703,375,209968.428,5,3,3,412243.5093870715,4554234.030290112,auto_sufficient
67927,19338,29,1,FALSE,6.169361750856703,375,209968.428,5,3,3,412243.5093870715,4554234.030290112,auto_sufficient
94724,27851,22,1,FALSE,34.53803465050399,405,10359.88,3,0,1,415155.6993023161,4550684.590050848,no_auto
94725,27851,22,2,TRUE,34.53803465050399,405,10359.88,3,0,1,415155.6993023161,4550684.590050848,no_auto
94726,27851,2,2,TRUE,23.03686911188616,405,10359.88,3,0,1,415155.6993023161,4550684.590050848,no_auto
118499,36022,74,1,FALSE,2.6015075931974208,449,29642.6016,2,2,0,418626.382842859,4549055.990240886,auto_sufficient
118500,36022,73,2,TRUE,2.6015075931974208,449,29642.6016,2,2,0,418626.382842859,4549055.990240886,auto_sufficient
128312,39702,31,1,FALSE,8.875112299629107,461,77198.1027,2,2,2,420691.6797855178,4546154.599789597,auto_sufficient
128313,39702,28,2,TRUE,8.875112299629107,461,77198.1027,2,2,2,420691.6797855178,4546154.599789597,auto_sufficient
190116,60779,23,2,TRUE,4.207314010791115,494,132980.0044,3,3,3,425212.34900399344,4534381.680289695,auto_sufficient
